枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ホッカイダイオー,牡,2,55.0,野中 悠太郎,奥平 雅士(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
2,2,ショウナンダイン,牡,2,55.0,丸山 元気,森 一誠(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
3,3,ストロングエース,牡,2,55.0,横山 琉人,相沢 郁(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
4,4,アポロンテソーロ,牡,2,55.0,菅原 明良,嘉藤 貴行(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
4,5,コスモナエマ,牝,2,55.0,津村 明秀,手塚 貴久(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
5,6,ポルフュロゲネトス,牡,2,55.0,戸崎 圭太,矢嶋 大樹(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
5,7,スーパーチャイルド,牡,2,55.0,菊沢 一樹,本間 忍(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
6,8,オブラプリーマ,牝,2,55.0,石橋 脩,上原 佑紀(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
6,9,シスターブラック,牝,2,55.0,内田 博幸,西田 雄一郎(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
7,10,テルケンレンスキー,牡,2,55.0,木幡 初也,竹内 正洋(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
7,11,ヤマタケボニータ,牡,2,55.0,原 優介,萱野 浩二(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
8,12,エルアン,牡,2,55.0,三浦 皇成,浅利 英明(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
8,13,シトリンテソーロ,牝,2,55.0,木幡 巧也,武市 康男(美浦),2503020805,2025年7月20日（日）,福島,12:35,サラ系2歳新馬,5R,芝2000,新馬
