枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,パーティーベル,牡,6,55.0,M.ディー,松永 幹夫(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
1,2,キュムロンニンバス,牡,7,55.0,内田 博幸,南田 美知雄(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
2,3,スクーバー,牡,5,55.0,丹内 祐次,武藤 善則(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
2,4,ドンレパルス,牡,6,57.0,菅原 明良,高木 登(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
3,5,メイショウオーギシ,牡,8,54.0,石橋 脩,飯田 祐史(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
3,6,ナッカーフェイス,牡,6,54.0,高倉 稜,北出 成人(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
4,7,スタンリーテソーロ,牡,4,56.0,戸崎 圭太,稲垣 幸雄(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
4,8,ハードワイヤード,牡,5,57.0,津村 明秀,加藤 征弘(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
5,9,ヒルノドゴール,牡,4,56.0,岩田 康誠,北出 成人(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
5,10,プロミシングスター,牡,4,56.0,荻野 極,高橋 義忠(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
6,11,アイファースキャン,牡,5,52.0,丸山 元気,根本 康広(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
6,12,ヘルモーズ,牡,4,56.0,D.レーン,小林 真也(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
7,13,ホワイトガーベラ,牡,6,55.0,大野 拓弥,千葉 直人(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
7,14,エコロアレス,牡,5,55.0,田辺 裕信,森 秀行(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
8,15,サフランヒーロー,牡,4,55.0,黛 弘人,森 一誠(美浦),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
8,16,ペプチドタイガー,牡,5,57.0,横山 武史,吉村 圭司(栗東),2505030111,2025年6月7日（土）,東京,15:45,麦秋ステークス,11R,ダ1400,3勝
