枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,リンガスマイル,牡,3,54.0,水沼 元輝,西田 雄一郎(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
2,2,ギャランドゥ,牡,3,57.0,荻野 極,萩原 清(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
3,3,メイショウニトベ,牡,3,57.0,江田 照男,蛯名 正義(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
3,4,ハンクスター,牡,3,57.0,木幡 育也,松永 康利(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
4,5,キョウエイグッド,牡,3,57.0,丸田 恭介,千葉 直人(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
4,6,クラレット,牡,3,57.0,菅原 明良,古賀 慎明(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
5,7,イフルジャンス,牡,3,57.0,戸崎 圭太,金成 貴史(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
5,8,イサムダイヤモンド,牡,3,57.0,R.キング,高橋 文雅(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
6,9,マイネルフィスキオ,牡,3,54.0,石神 深道,佐藤 吉勝(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
6,10,サバイバルダッシュ,牡,3,57.0,柴田 大知,和田 雄二(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
7,11,ダノンアンチュラス,牡,3,57.0,三浦 皇成,国枝 栄(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
7,12,ヴィジョンメーカー,牡,3,57.0,内田 博幸,林 徹(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
8,13,エターナルシルバー,牡,3,57.0,吉田 豊,中舘 英二(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
8,14,ディアボリカドンナ,牝,3,55.0,C.ルメール,武井 亮(美浦),2504020210,2025年7月27日（日）,新潟,17:25,サラ系3歳未勝利,10R,芝2200,未勝利
