枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,パシーヴ,牡,3,57.0,三浦 皇成,上原 博之(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
2,2,ピーチマカロン,牝,3,55.0,水口 優也,大根田 裕之(栗東),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
3,3,レーティッシュ,牡,3,57.0,D.レーン,高橋 一哉(栗東),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
4,4,マーズオデッセイ,牡,3,57.0,横山 典弘,田中 勝春(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
5,5,セレジェイラ,牝,3,55.0,北村 友一,西村 真幸(栗東),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
6,6,ジーティーエンジン,牡,3,57.0,横山 武史,伊藤 圭三(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
6,7,メルシージュテーム,牝,3,55.0,岩田 望来,西田 雄一郎(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
7,8,トリリオンボーイ,牡,3,57.0,吉田 豊,武井 亮(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
7,9,ドラゴン,牡,3,57.0,武 豊,松永 幹夫(栗東),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
8,10,ドントゥザムーン,牡,3,57.0,菅原 明良,高木 登(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
8,11,スマイルディシー,牝,3,55.0,原 優介,中川 公成(美浦),2505021205,2025年6月1日（日）,東京,12:10,サラ系3歳500万円以下,5R,ダ1400,1勝
