枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ユウグレ,牝,3,52.0,舟山 瑠泉,宮田 敬介(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
2,2,タイセイアビリティ,牡,3,57.0,斎藤 新,小林 真也(栗東),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
3,3,グロリオン,牡,3,54.0,森田 誠也,牧田 和弥(栗東),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
4,4,キャットデイ,牝,3,55.0,川又 賢治,吉村 圭司(栗東),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
5,5,レイアポポ,牝,3,55.0,丹内 祐次,青木 孝文(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
5,6,サラサエンペラー,牡,3,57.0,黛 弘人,村田 一誠(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
6,7,コッコラーレ,牝,3,52.0,小林 美駒,鈴木 孝志(栗東),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
6,8,サツキレジーナ,牝,3,55.0,古川 吉洋,石栗 龍彦(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
7,9,エンジェルラダー,牝,3,55.0,佐々木 大輔,木村 哲也(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
7,10,タイセイルーマー,牝,3,55.0,鮫島 克駿,斎藤 誠(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
8,11,グランヴァルール,牝,3,52.0,柴田 裕一郎,千葉 直人(美浦),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
8,12,ラピルスイメル,牝,3,52.0,古川 奈穂,小崎 憲(栗東),2501010102,2025年7月26日（土）,札幌,10:30,サラ系3歳未勝利,2R,ダ1000,未勝利
