枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,テンレディーゴー,牡,2,55.0,津村 明秀,菊川 正達(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
2,2,ミュージックレイン,牝,2,55.0,江田 照男,村田 一誠(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
3,3,キタイノホシ,牡,2,55.0,内田 博幸,蛯名 利弘(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
4,4,フクチャンショウ,牡,2,55.0,M.ディー,加藤 征弘(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
5,5,エンヴィーミー,牝,2,55.0,三浦 皇成,森 秀行(栗東),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
6,6,クリエープキー,牝,2,55.0,木幡 巧也,牧 光二(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
7,7,ハミングディスト,牝,2,55.0,菅原 明良,嘉藤 貴行(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
7,8,カレンデュラ,牝,2,55.0,丸田 恭介,南田 美知雄(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
8,9,サンアントワーヌ,牝,2,55.0,D.レーン,鹿戸 雄一(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
8,10,エンカウンターベイ,牝,2,55.0,吉田 豊,田中 剛(美浦),2505030306,2025年6月14日（土）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
