枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ドットクルー,牡,5,58.0,高杉 吏麒,笹田 和秀(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
2,2,スズカダブル,牡,5,58.0,鮫島 克駿,西村 真幸(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
2,3,ヴィレム,牡,4,58.0,松山 弘平,藤原 英昭(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
3,4,コスモフロイデ,牡,6,58.0,野中 悠太郎,天間 昭一(美浦),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
3,5,イングランドアイズ,牝,5,56.0,北村 友一,安田 翔伍(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
4,6,ナムラフッカー,牡,4,58.0,武 豊,長谷川 浩大(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
4,7,ヴェルテンベルク,牡,5,58.0,池添 謙一,宮本 博(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
5,8,シュタールヴィント,牡,5,58.0,坂井 瑠星,矢作 芳人(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
5,9,キャントウェイト,牡,4,58.0,和田 竜二,萱野 浩二(美浦),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
6,10,エリダヌス,牝,5,56.0,斎藤 新,青木 孝文(美浦),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
6,11,バッデレイト,牡,4,58.0,岩田 望来,上村 洋行(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
7,12,シェイクユアハート,牡,5,58.0,古川 吉洋,宮 徹(栗東),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
7,13,ロジシルバー,牝,5,56.0,団野 大成,宮田 敬介(美浦),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
8,14,カヨウネンカ,牝,6,56.0,幸 英明,斎藤 誠(美浦),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
8,15,エセルフリーダ,牝,4,56.0,武藤 雅,武藤 善則(美浦),2509030111,2025年6月7日（土）,阪神,15:35,垂水ステークス,11R,芝2000,3勝
