枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,インユアパレス,牡,4,57.0,幸 英明,須貝 尚介(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
1,2,スマートサニー,牡,5,57.0,和田 竜二,石橋 守(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
2,3,コンクイスタ,せん,5,57.0,岩田 望来,吉岡 辰弥(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
2,4,ハセドン,牡,6,58.0,M.デムーロ,大和田 成(美浦),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
3,5,キャプテンネキ,牝,4,55.0,松若 風馬,杉山 晴紀(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
3,6,ローズスター,牡,5,57.0,団野 大成,上村 洋行(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
4,7,ヤマニンチェルキ,牡,3,53.0,酒井 学,中村 直也(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
4,8,ノーブルロジャー,牡,4,58.0,小崎 綾也,吉岡 辰弥(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
5,9,サンライズパスカル,牡,5,57.0,斎藤 新,石坂 公一(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
5,10,モズミギカタアガリ,牝,4,55.0,高杉 吏麒,藤岡 健一(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
6,11,テイエムリステット,牡,4,57.0,川須 栄彦,秋山 真一郎(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
6,12,サクセスローレル,牡,6,57.0,亀田 温心,北出 成人(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
7,13,ワールドタキオン,牡,7,59.0,菱田 裕二,斎藤 誠(美浦),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
7,14,スマートフォルス,牡,5,57.0,吉村 誠之助,吉村 圭司(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
8,15,ライツフォル,牡,5,58.0,坂井 瑠星,高橋 義忠(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
8,16,サトノルフィアン,牡,6,58.0,永島 まなみ,高橋 康之(栗東),2509030511,2025年6月21日（土）,阪神,15:35,天保山ステークス,11R,ダ1400,ｵｰﾌﾟﾝ
