枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,グッジョブ,牡,5,57.0,戸崎 圭太,牧浦 充徳(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
2,2,ルクスメテオール,牡,5,57.0,内田 博幸,小林 真也(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
3,3,イスラアネーロ,牡,6,58.0,田辺 裕信,吉村 圭司(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
4,4,タイセイブレイズ,牡,7,57.0,三浦 皇成,牧浦 充徳(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
4,5,スパイダーゴールド,牡,6,57.0,江田 照男,鹿戸 雄一(美浦),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
5,6,エコロガイア,牡,4,57.0,津村 明秀,森 秀行(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
5,7,エランティス,牝,5,55.0,加藤 祥太,杉山 晴紀(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
6,8,エスカル,牡,4,57.0,菅原 明良,森 秀行(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
6,9,メズメライザー,せん,6,57.0,石川 裕紀人,千田 輝彦(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
7,10,シアージスト,牡,6,58.0,大野 拓弥,堀 宣行(美浦),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
7,11,オーブルクール,牝,4,55.0,石橋 脩,矢野 英一(美浦),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
8,12,コパノパサディナ,牡,5,57.0,木幡 巧也,上原 博之(美浦),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
8,13,レディフォース,牝,5,55.0,長岡 禎仁,杉山 佳明(栗東),2503020811,2025年7月20日（日）,福島,15:45,福島テレビ賞,11R,ダ1150,ｵｰﾌﾟﾝ
