枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,オメガインペリアル,牡,4,58.0,北村 友一,安田 翔伍(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
1,2,ムガ,牝,6,56.0,戸崎 圭太,高橋 一哉(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
2,3,リッチブラック,牡,6,58.0,藤岡 佑介,西村 真幸(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
2,4,マイノワール,牡,4,58.0,武 豊,笹田 和秀(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
3,5,チョメチョメ,牡,4,58.0,斎藤 新,松永 康利(美浦),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
3,6,パレハ,牝,4,56.0,鮫島 克駿,新谷 功一(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
4,7,リリーブライト,牡,7,58.0,荻野 琢真,西田 雄一郎(美浦),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
4,8,トーアライデン,牡,5,58.0,岩田 康誠,河嶋 宏樹(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
5,9,ジルバーン,牡,6,58.0,小沢 大仁,緒方 努(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
5,10,ピンクジン,牝,5,56.0,黛 弘人,南田 美知雄(美浦),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
6,11,テリオスサラ,牝,4,56.0,横山 武史,高柳 瑞樹(美浦),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
6,12,リラボニート,牝,4,56.0,C.ルメール,須貝 尚介(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
7,13,マイネルビジョン,牡,5,58.0,松岡 正海,伊藤 大士(美浦),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
7,14,カテリーナ,牝,4,56.0,浜中 俊,田中 克典(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
8,15,アラタマフェーヴル,牡,4,58.0,池添 謙一,浜田 多実雄(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
8,16,オルノア,牝,5,56.0,横山 和生,新谷 功一(栗東),2502010110,2025年6月14日（土）,函館,14:50,松前特別,10R,芝1800,2勝
