枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ベラジオオペラ,牡,5,58.0,横山 和生,上村 洋行(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
1,2,ドゥレッツァ,牡,5,58.0,横山 武史,尾関 知人(美浦),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
2,3,ローシャムパーク,牡,6,58.0,菱田 裕二,田中 博康(美浦),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
2,4,プラダリア,牡,6,58.0,高杉 吏麒,池添 学(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
3,5,チャックネイト,せん,7,58.0,D.レーン,堀 宣行(美浦),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
3,6,ボルドグフーシュ,牡,6,58.0,内田 博幸,宮本 博(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
4,7,ジャスティンパレス,牡,6,58.0,M.ディー,杉山 晴紀(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
4,8,シュヴァリエローズ,牡,7,58.0,北村 友一,清水 久詞(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
5,9,ヨーホーレイク,牡,7,58.0,岩田 望来,友道 康夫(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
5,10,リビアングラス,牡,5,58.0,坂井 瑠星,矢作 芳人(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
6,11,ソールオリエンス,牡,5,58.0,松山 弘平,手塚 貴久(美浦),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
6,12,メイショウタバル,牡,4,58.0,武 豊,石橋 守(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
7,13,アーバンシック,牡,4,58.0,C.ルメール,武井 亮(美浦),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
7,14,ジューンテイク,牡,4,58.0,藤岡 佑介,武 英智(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
8,15,ロードデルレイ,牡,5,58.0,川田 将雅,中内田 充正(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
8,16,ショウナンラプンタ,牡,4,58.0,幸 英明,高野 友和(栗東),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
8,17,レガレイラ,牝,4,56.0,戸崎 圭太,木村 哲也(美浦),2509030411,2025年6月15日（日）,阪神,15:40,宝塚記念GI,11R,芝2200,Ｇ１
