枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,スムースオペレター,牡,3,57.0,木幡 巧也,岩戸 孝樹(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
2,2,ナギサノバルコニー,牝,3,55.0,嶋田 純次,伊坂 重信(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
2,3,ヤサカエトワール,牝,3,55.0,武藤 雅,水野 貴広(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
3,4,クリナッチ,牝,3,55.0,伊藤 工真,金成 貴史(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
3,5,グルナルーフス,牡,3,54.0,遠藤 汰月,中川 公成(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
4,6,ロッカバイベイビー,牝,3,52.0,佐藤 翔馬,伊藤 圭三(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
4,7,ディクシーヴォーグ,牝,3,55.0,丸山 元気,田中 勝春(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
5,8,パーティーガール,牝,3,55.0,野中 悠太郎,根本 康広(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
5,9,ダイタエリュシオン,牡,3,54.0,石神 深道,土田 稔(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
6,10,シスター,牝,3,55.0,菊沢 一樹,勢司 和浩(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
6,11,ノックシュライン,牡,3,57.0,吉田 豊,高橋 文雅(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
7,12,ゲンキイッパイ,牡,3,57.0,杉原 誠人,石栗 龍彦(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
7,13,タカイチナダル,牝,3,53.0,今村 聖奈,尾形 和幸(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
8,14,トラストパイロ,牡,3,57.0,三浦 皇成,田村 康仁(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
8,15,サヤヒメ,牝,3,55.0,原 優介,青木 孝文(美浦),2504020205,2025年7月27日（日）,新潟,11:50,サラ系3歳未勝利,5R,ダ1200,未勝利
