枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ミュークチェルシー,牝,3,55.0,吉田 豊,稲垣 幸雄(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
2,2,マキャベリー,牝,3,55.0,菅原 明良,黒岩 陽一(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
2,3,ヴィーナスゼファー,牝,3,55.0,津村 明秀,斎藤 誠(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
3,4,エピックサイクル,牝,3,55.0,横山 琉人,新開 幸一(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
3,5,ティアップマッハ,牝,3,55.0,江田 照男,奥平 雅士(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
4,6,センジュコスモス,牝,3,55.0,内田 博幸,南田 美知雄(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
4,7,アウフヴィント,牝,3,55.0,武藤 雅,戸田 博文(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
5,8,リックメイン,牝,3,55.0,戸崎 圭太,武井 亮(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
5,9,グランカッサ,牝,3,53.0,今村 聖奈,加藤 士津八(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
6,10,ミセスリリー,牝,3,55.0,石川 裕紀人,上原 佑紀(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
6,11,ピンクブルー,牝,3,52.0,佐藤 翔馬,小手川 準(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
7,12,フロウオブタイム,牝,3,55.0,石橋 脩,大和田 成(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
7,13,プロピエダッド,牝,3,55.0,丸田 恭介,武藤 善則(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
8,14,ドヒョウノカギリ,牝,3,52.0,水沼 元輝,西田 雄一郎(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
8,15,オンザレイディオ,牝,3,52.0,遠藤 汰月,堀内 岳志(美浦),2503020502,2025年7月12日（土）,福島,10:40,サラ系3歳未勝利,2R,ダ1700,未勝利
