枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ゴールドアローン,牝,4,56.0,菊沢 一樹,青木 孝文(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
2,2,フラッパールック,牝,5,56.0,丸山 元気,林 徹(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
2,3,ノーブルゲイル,牡,4,58.0,木幡 巧也,中川 公成(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
3,4,テリフィックプラン,牡,4,58.0,戸崎 圭太,萩原 清(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
3,5,ベンテイガ,せん,6,58.0,武藤 雅,東田 明士(栗東),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
4,6,セブンスレター,せん,6,58.0,丸田 恭介,高橋 文雅(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
4,7,メイショウシナノ,牡,5,58.0,田辺 裕信,大橋 勇樹(栗東),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
5,8,コブラ,牡,6,58.0,横山 典弘,菊沢 隆徳(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
5,9,グラインドアウト,牝,4,56.0,野中 悠太郎,根本 康広(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
6,10,サイモンブーケ,牝,5,56.0,古川 吉洋,梅田 智之(栗東),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
6,11,レシプロシティ,牝,5,56.0,大野 拓弥,田村 康仁(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
7,12,ギーロカスタル,牡,5,58.0,原 優介,伊藤 大士(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
7,13,エレクトリックブギ,牡,4,58.0,菅原 明良,鹿戸 雄一(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
8,14,イージーオンミー,牝,5,56.0,石橋 脩,中舘 英二(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
8,15,ペンティメント,牡,5,58.0,三浦 皇成,嘉藤 貴行(美浦),2503020610,2025年7月13日（日）,福島,15:10,天の川ステークス,10R,ダ1700,3勝
