枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,レヴァントリ,牡,3,57.0,原 優介,大和田 成(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
2,2,ボンズドゥッカ,牡,3,57.0,野中 悠太郎,西田 雄一郎(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
2,3,アストラン,せん,3,56.0,横山 琉人,斎藤 誠(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
3,4,タキノボリ,牡,3,57.0,戸崎 圭太,勢司 和浩(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
3,5,ノースグロリア,牡,3,57.0,小沢 大仁,加藤 士津八(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
4,6,ベネスピラ,牡,3,57.0,荻野 極,鹿戸 雄一(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
4,7,ユーウェイン,牡,3,57.0,丸田 恭介,高橋 文雅(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
5,8,ブレゲアン,牡,3,57.0,江田 照男,田村 康仁(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
5,9,フェリアフローレス,牝,3,55.0,小林 凌大,小西 一男(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
6,10,サーフプラチナム,牝,3,55.0,内田 博幸,古賀 慎明(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
6,11,ラストレガシー,牡,3,57.0,田辺 裕信,手塚 貴久(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
7,12,ノーブルプライム,牡,3,54.0,土田 真翔,田村 康仁(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
7,13,イーサンペガサス,牝,3,52.0,石田 拓郎,田中 勝春(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
8,14,キタノマーシャル,牝,3,55.0,津村 明秀,奥平 雅士(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
8,15,フロウオブタイム,牝,3,55.0,石橋 脩,大和田 成(美浦),2503020203,2025年6月29日（日）,福島,11:15,サラ系3歳未勝利,3R,ダ1700,未勝利
