枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,テリオスルル,牝,4,56.0,古川 吉洋,田島 俊明(美浦),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
2,2,クインズスピカ,牝,4,53.0,舟山 瑠泉,村田 一誠(美浦),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
3,3,マジカルシャイン,牝,3,54.0,武 豊,武 英智(栗東),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
4,4,テイクイットオール,牡,3,53.0,柴田 裕一郎,中竹 和也(栗東),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
5,5,アルマロクザン,牝,5,56.0,松岡 正海,伊藤 伸一(美浦),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
6,6,パッシングシャワー,牡,4,55.0,小林 美駒,安田 翔伍(栗東),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
7,7,ドランクマン,牡,4,58.0,R.キング,新谷 功一(栗東),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
7,8,スピニングマーリン,牝,5,56.0,丹内 祐次,西田 雄一郎(美浦),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
8,9,ルシード,牡,3,56.0,浜中 俊,田島 俊明(美浦),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
8,10,ジャスパーディビネ,牡,3,53.0,和田 陽希,森 秀行(栗東),2501010309,2025年8月2日（土）,札幌,14:20,サラ系3歳上500万円以下,9R,芝1200,1勝
