枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,開催地,発走時刻,レース名,レース番号
1,1,モンドシュピーゲル ,牡,2,55.0,国分 優作,天間 昭一(美浦),2507030401,2025年8月3日（日）,中京,9:35,サラ系2歳未勝利,1R
2,2,フルフィルメント ,牝,2,55.0,小崎 綾也,宮地 貴稔(栗東),2507030401,2025年8月3日（日）,中京,9:35,サラ系2歳未勝利,1R
3,3,メイショウナルカミ ,牡,2,55.0,幸 英明,安達 昭夫(栗東),2507030401,2025年8月3日（日）,中京,9:35,サラ系2歳未勝利,1R
4,4,コスモギオン ,牡,2,55.0,松若 風馬,宮 徹(栗東),2507030401,2025年8月3日（日）,中京,9:35,サラ系2歳未勝利,1R
5,5,ユヴァスキュラ ,牡,2,55.0,松山 弘平,小椋 研介(栗東),2507030401,2025年8月3日（日）,中京,9:35,サラ系2歳未勝利,1R
