枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,サノノロンドン,牝,3,50.0,小林 美駒,尾形 和幸(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
1,2,シホノインプルソ,牡,5,55.0,舟山 瑠泉,佐藤 悠太(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
2,3,ゴーゴータカシ,牡,3,55.0,岩田 康誠,武井 亮(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
2,4,トレミニョン,牝,4,56.0,菱田 裕二,和田 勇介(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
3,5,バレル,牡,6,55.0,鷲頭 虎太,井上 智史(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
3,6,マイネルモメンタム,牡,4,58.0,丹内 祐次,相沢 郁(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
4,7,ホウオウガイア,牝,3,53.0,佐々木 大輔,大竹 正博(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
4,8,ブラックバラード,せん,4,58.0,野中 悠太郎,嘉藤 貴行(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
5,9,ウィズマスタング,牡,3,55.0,斎藤 新,西園 翔太(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
5,10,ヴィーナスバブル,牝,3,53.0,松若 風馬,東田 明士(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
6,11,パーリーラスター,牝,3,53.0,鮫島 克駿,池上 昌和(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
6,12,エイシンジェンマ,牝,5,56.0,川又 賢治,中尾 秀正(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
7,13,マイスターヴェルク,牝,3,53.0,横山 和生,勢司 和浩(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
7,14,イリスレーン,牝,5,56.0,横山 武史,清水 久詞(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
8,15,ウォータークラーク,牡,3,55.0,武 豊,石橋 守(栗東),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
8,16,フォルテフィオーレ,牡,4,58.0,吉田 隼人,上原 佑紀(美浦),2502010507,2025年6月28日（土）,函館,13:15,サラ系3歳上500万円以下,7R,芝1800,1勝
