枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ポテチ,牡,3,57.0,和田 竜二,鈴木 孝志(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
2,2,キムタックフェイス,牡,3,54.0,田山 旺佑,森田 直行(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
3,3,トロワヴァレー,牡,3,57.0,松山 弘平,吉岡 辰弥(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
4,4,ジーティームッシュ,牡,3,57.0,坂井 瑠星,矢作 芳人(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
4,5,メイショウクメハチ,牡,3,57.0,藤懸 貴志,荒川 義之(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
5,6,ゴルシノメイ,牝,3,55.0,川又 賢治,吉村 圭司(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
5,7,サトノソティラス,牡,3,56.0,吉村 誠之助,池江 泰寿(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
6,8,ジェットエアー,牡,3,53.0,河原田 菜々,清水 久詞(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
6,9,キーチファイター,牡,3,57.0,団野 大成,斉藤 崇史(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
7,10,ワンダーティコ,牝,3,55.0,中井 裕二,森田 直行(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
7,11,アルマデオロ,牡,3,57.0,武 豊,清水 久詞(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
8,12,ホウオウアーネスト,牡,3,57.0,鮫島 克駿,安田 翔伍(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
8,13,サイモンイロハニー,牝,3,55.0,幸 英明,谷 潔(栗東),2509030106,2025年6月7日（土）,阪神,12:45,サラ系3歳未勝利,6R,芝2000,未勝利
