枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,リレーションシップ,牡,8,60.0,小牧 加矢太,斉藤 崇史(栗東),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
2,2,ジーククローネ,せん,5,60.0,草野 太郎,宮田 敬介(美浦),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
3,3,ブラビオ,牡,7,60.0,森 一馬,緒方 努(栗東),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
4,4,テンメジャーガール,牝,6,58.0,難波 剛健,高柳 大輔(栗東),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
5,5,ニシノパプルブリリ,牝,5,58.0,伴 啓太,加藤 和宏(美浦),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
6,6,メイショウコホク,せん,8,60.0,黒岩 悠,笹田 和秀(栗東),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
7,7,テイエムエメラルド,牝,7,58.0,小野寺 祐太,小椋 研介(栗東),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
7,8,モントライゼ,牡,7,60.0,高田 潤,松永 幹夫(栗東),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
8,9,シャンドゥレール,せん,5,60.0,上野 翔,国枝 栄(美浦),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
8,10,エターナリー,牡,8,60.0,石神 深一,池上 昌和(美浦),2503020301,2025年7月5日（土）,福島,10:10,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
