枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ディキシーガンナー,牡,5,58.0,和田 竜二,中内田 充正(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
1,2,アネモス,牝,5,56.0,国分 恭介,北出 成人(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
2,3,フォルティーナ,牝,5,56.0,太宰 啓介,石橋 守(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
2,4,エコロアゼル,牡,3,55.0,団野 大成,森 秀行(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
3,5,ミロワール,牝,6,56.0,高杉 吏麒,河嶋 宏樹(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
3,6,フェリ,牝,5,56.0,田山 旺佑,佐々木 晶三(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
4,7,ブライトルピナス,牝,4,56.0,川須 栄彦,東田 明士(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
4,8,トモジャケーヤ,牡,5,58.0,国分 優作,大根田 裕之(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
5,9,オセアエクスプレス,牡,4,58.0,M.デムーロ,菊川 正達(美浦),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
5,10,ヨシノヤッタルデー,牡,4,58.0,角田 大和,中竹 和也(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
6,11,エブリモーメント,牡,4,58.0,松山 弘平,牧田 和弥(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
6,12,オリビアジュテーム,牝,5,56.0,岩田 望来,西田 雄一郎(美浦),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
7,13,ディアサクセサー,せん,5,58.0,菱田 裕二,井上 智史(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
7,14,モンドプリューム,牡,5,58.0,坂井 瑠星,水野 貴広(美浦),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
8,15,サドル,牡,6,58.0,西塚 洸二,庄野 靖志(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
8,16,フェンダー,牡,4,58.0,幸 英明,斉藤 崇史(栗東),2509030310,2025年6月14日（土）,阪神,15:01,安芸特別,10R,ダ1200,2勝
