枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,デファイ,牝,4,56.0,団野 大成,斎藤 誠(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
2,2,ストレイトトーカー,牡,3,55.0,大野 拓弥,岩戸 孝樹(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
3,3,ファビュラススター,牡,4,58.0,菅原 明良,萩原 清(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
4,4,ホウオウプレミア,牡,6,58.0,石川 裕紀人,奥村 武(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
5,5,タイキラフター,牡,5,58.0,荻野 極,大竹 正博(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
6,6,アスクセクシーモア,牡,3,55.0,田辺 裕信,福永 祐一(栗東),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
7,7,ホウオウシェリー,牝,4,56.0,原 優介,池上 昌和(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
7,8,コスモスプモーニ,牡,5,58.0,木幡 巧也,松山 将樹(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
8,9,グーテンベルク,牡,3,55.0,M.デムーロ,金成 貴史(美浦),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
8,10,オーシャントライブ,せん,5,58.0,三浦 皇成,高柳 大輔(栗東),2505030409,2025年6月15日（日）,東京,14:15,芦ノ湖特別,9R,芝1600,2勝
