枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,クラウンテック,牡,3,57.0,加藤 祥太,梅田 智之(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
1,2,ウインフルゴラ,牝,3,52.0,田山 旺佑,新谷 功一(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
2,3,ラブリーリディア,牝,3,55.0,小沢 大仁,中内田 充正(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
2,4,ルクスフレンジー,牡,3,57.0,酒井 学,松永 幹夫(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
3,5,ミッキータンバリン,牝,3,55.0,松若 風馬,池添 学(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
3,6,ギザキズラヴ,牝,3,54.0,西塚 洸二,藤原 英昭(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
4,7,ラムセスノムスメ,牝,3,51.0,河原田 菜々,梅田 智之(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
4,8,コスモグローリー,牡,3,57.0,和田 竜二,北出 成人(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
5,9,フェイトライン,牡,3,56.0,吉村 誠之助,斉藤 崇史(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
5,10,コンタンゴ,牡,3,57.0,松山 弘平,藤原 英昭(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
6,11,アトラーレ,牝,3,52.0,和田 陽希,中村 直也(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
6,12,トウカイフルーレ,牡,3,56.0,高杉 吏麒,野中 賢二(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
7,13,アズユーライク,牝,3,55.0,C.ルメール,西園 翔太(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
7,14,マジェスティルール,牡,3,55.0,永島 まなみ,荒川 義之(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
7,15,サラサラヘアー,牝,3,55.0,M.デムーロ,前川 恭子(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
8,16,マギームーン,牝,3,55.0,田口 貫太,庄野 靖志(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
8,17,イーブンベター,牝,3,55.0,幸 英明,牧浦 充徳(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
8,18,アルピノ,牡,3,57.0,川田 将雅,千田 輝彦(栗東),2509030603,2025年6月22日（日）,阪神,11:05,サラ系3歳未勝利,3R,芝1600,未勝利
