枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,エイムインライフ,牝,5,53.0,高杉 吏麒,角田 晃一(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
2,2,トーホウディアス,牡,7,55.0,長岡 禎仁,小栗 実(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
3,3,ヤマニンアンフィル,牝,6,55.0,団野 大成,斉藤 崇史(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
4,4,ミルテンベルク,牡,4,57.0,坂井 瑠星,武 英智(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
4,5,レッドエヴァンス,せん,4,56.0,松山 弘平,東田 明士(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
5,6,ウルトラソニック,牡,7,53.0,田口 貫太,中尾 秀正(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
5,7,ウォータールグラン,牝,6,52.0,酒井 学,秋山 真一郎(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
6,8,メイショウウネビ,牡,6,55.0,角田 大和,本田 優(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
6,9,パクスロマーナ,牝,5,54.0,川須 栄彦,加藤 公太(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
7,10,ショウナンマッハ,せん,6,53.0,亀田 温心,茶木 太樹(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
7,11,トールキン,牡,5,56.0,幸 英明,西園 正都(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
8,12,リシャールケリー,牡,5,55.0,松若 風馬,茶木 太樹(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
8,13,ベンダバリラビア,牡,5,54.0,今村 聖奈,寺島 良(栗東),2510020211,2025年6月29日（日）,小倉,15:35,佐世保ステークス,11R,芝1200,3勝
