枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ライヴスプーン,牝,3,52.0,石田 拓郎,尾形 和幸(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
2,2,トラストパイロ,牡,3,57.0,三浦 皇成,田村 康仁(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
2,3,マーゴットビースト,牡,3,57.0,木幡 巧也,伊坂 重信(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
3,4,ウーナファータ,牝,3,55.0,小林 脩斗,奥平 雅士(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
3,5,ミュージックマン,牡,3,57.0,杉原 誠人,大和田 成(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
4,6,ノアファースト,牡,3,57.0,江田 照男,小笠 倫弘(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
4,7,ココリアマテル,牝,3,55.0,丸田 恭介,古賀 慎明(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
5,8,ミスターボビー,牡,3,57.0,和田 竜二,栗田 徹(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
5,9,レイズサンライズ,牡,3,57.0,大野 拓弥,田村 康仁(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
6,10,ノーブルシーズン,牡,3,57.0,野中 悠太郎,久保田 貴士(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
6,11,ルシャルムール,せん,3,57.0,菅原 明良,萩原 清(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
7,12,ボンジュルネ,牡,3,57.0,武藤 雅,武藤 善則(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
7,13,ホウオウヌーヴォー,牝,3,55.0,戸崎 圭太,田島 俊明(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
8,14,トーアナカヨシ,牝,3,55.0,菊沢 一樹,勢司 和浩(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
8,15,コンパクトファイト,牡,3,54.0,石神 深道,天間 昭一(美浦),2503020402,2025年7月6日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
