枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,カシノフロレゾン,牡,3,52.0,水沼 元輝,和田 雄二(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
2,2,サツキスマイル,牝,5,56.0,小林 凌大,土田 稔(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
3,3,ドリームクルーズ,牝,4,56.0,吉田 豊,戸田 博文(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
3,4,パーセルペーパー,牡,4,58.0,柴田 大知,和田 雄二(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
4,5,トゥルーサクセサー,牡,4,58.0,荻野 極,高木 登(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
4,6,ラルンエベール,牝,4,53.0,川端 海翼,田島 俊明(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
5,7,セイロンジェムズ,牡,4,58.0,杉原 誠人,鈴木 慎太郎(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
5,8,ウアーシュプルング,牝,3,53.0,三浦 皇成,鹿戸 雄一(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
6,9,ピコブルー,牡,3,55.0,木幡 巧也,上原 博之(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
6,10,パヴァーヌ,牝,5,53.0,佐藤 翔馬,伊藤 圭三(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
7,11,ベストシーン,牡,3,55.0,戸崎 圭太,手塚 貴久(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
7,12,アスクヴォルテージ,牡,3,54.0,西塚 洸二,藤原 英昭(栗東),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
8,13,クラウドセイル,牡,5,55.0,遠藤 汰月,堀内 岳志(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
8,14,ピースヒロフェイス,牝,4,56.0,石橋 脩,牧 光二(美浦),2504020111,2025年7月26日（土）,新潟,17:55,サラ系3歳上500万円以下,11R,芝1800,1勝
