枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,グランコネクシオン,牝,4,54.0,長浜 鴻緒,畠山 吉宏(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
1,2,ペイシャアンジェロ,牝,5,56.0,松岡 正海,伊藤 伸一(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
2,3,ビップレーヌ,牝,4,56.0,C.ルメール,高柳 瑞樹(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
2,4,パイシャオピン,牝,3,53.0,横山 武史,鈴木 伸尋(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
3,5,コンアフェット,牝,3,53.0,丹内 祐次,斎藤 誠(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
3,6,ルルシュシュ,牝,5,56.0,佐々木 大輔,金成 貴史(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
4,7,バーニングフレーム,牝,3,52.0,横山 琉人,鈴木 慎太郎(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
4,8,カルネヴァーレ,牝,4,56.0,菊沢 一樹,菊沢 隆徳(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
5,9,シルヴァティカ,牝,5,56.0,北村 宏司,古賀 慎明(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
5,10,ルーフオブヘヴン,牝,4,56.0,内田 博幸,武藤 善則(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
6,11,ロフティーイデアル,牝,5,56.0,D.レーン,林 徹(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
6,12,サンキャメロン,牝,4,56.0,吉田 豊,上原 博之(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
7,13,キョウエイフロイデ,牝,4,56.0,原 優介,中川 公成(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
7,14,ベルフィーヌ,牝,4,53.0,遠藤 汰月,堀内 岳志(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
8,15,バランスダンサー,牝,4,56.0,田辺 裕信,久保田 貴士(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
8,16,シルバーニース,牝,5,56.0,大野 拓弥,田村 康仁(美浦),2505030108,2025年6月7日（土）,東京,14:01,サラ系3歳上500万円以下,8R,ダ1600,1勝
