枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ヴァリディシームス,牡,3,54.0,川田 将雅,中内田 充正(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
2,2,アットアブラスト,せん,5,57.0,高杉 吏麒,小椋 研介(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
3,3,ジェロニモス,牡,4,58.0,鮫島 克駿,中村 直也(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
4,4,モアリジット,牡,4,58.0,角田 大和,西村 真幸(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
5,5,リヴァイデント,牝,4,56.0,荻野 琢真,秋山 真一郎(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
6,6,ラブカ,牡,4,58.0,小沢 大仁,今野 貞一(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
7,7,ハッピーアズラリー,牝,5,55.0,松本 大輝,安田 翔伍(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
7,8,バガン,牡,7,57.0,吉村 誠之助,宮地 貴稔(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
8,9,ロットブラータ,牡,3,54.0,和田 竜二,平田 修(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
8,10,オールウェズキズナ,牝,4,53.0,古川 奈穂,矢作 芳人(栗東),2509030107,2025年6月7日（土）,阪神,13:15,サラ系3歳上500万円以下,7R,芝2200,1勝
