枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アンタンシオン,牝,3,55.0,幸 英明,杉山 佳明(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
2,2,ルクスコスモス,牝,3,54.0,高杉 吏麒,四位 洋文(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
2,3,フィヤール,牝,3,55.0,北村 友一,藤原 英昭(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
3,4,アイムアクイーン,牝,3,55.0,城戸 義政,荒川 義之(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
3,5,トークン,牝,3,52.0,田山 旺佑,小栗 実(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
4,6,サントレッダー,牝,3,54.0,吉村 誠之助,野中 賢二(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
4,7,テーオーヴァルナイ,牝,3,55.0,岩田 望来,浜田 多実雄(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
5,8,ベラヴィットーリア,牝,3,55.0,松山 弘平,高柳 大輔(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
5,9,メイショウトキイロ,牝,3,55.0,浜中 俊,秋山 真一郎(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
6,10,モンサンヴデット,牝,3,53.0,今村 聖奈,平田 修(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
6,11,カルミアクラウン,牝,3,55.0,坂井 瑠星,吉岡 辰弥(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
7,12,アニュレス,牝,3,52.0,森田 誠也,佐々木 晶三(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
7,13,ルクスデイジー,牝,3,55.0,川田 将雅,高橋 亮(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
8,14,レストプレドゥモア,牝,3,55.0,斎藤 新,小林 真也(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
8,15,ホルンフェルス,牝,3,55.0,鮫島 良太,河嶋 宏樹(栗東),2509030101,2025年6月7日（土）,阪神,9:50,サラ系3歳未勝利,1R,ダ1400,未勝利
