枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,フラッシュポイント,牝,3,55.0,戸崎 圭太,西田 雄一郎(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
1,2,ベンメリア,せん,3,57.0,丸田 恭介,高橋 文雅(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
2,3,アドリアフレイバー,牝,3,55.0,田辺 裕信,久保田 貴士(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
2,4,ビアルベーロ,牡,3,57.0,原 優介,加藤 士津八(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
3,5,スパーブケン,牡,3,57.0,嶋田 純次,水野 貴広(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
3,6,トッレブランカ,牡,3,57.0,石橋 脩,中舘 英二(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
4,7,ブラックエンパイア,牡,3,57.0,木幡 育也,松永 康利(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
4,8,ダイメイナガス,牝,3,55.0,菊沢 一樹,本間 忍(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
5,9,ジルクン,牡,3,57.0,津村 明秀,鈴木 慎太郎(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
5,10,カークスマイル,牝,3,52.0,石田 拓郎,中川 公成(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
6,11,フィアマドラータ,せん,3,54.0,土田 真翔,池上 昌和(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
6,12,チャレッソ,牡,3,57.0,岩部 純二,南田 美知雄(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
7,13,ゴールドジャケット,牡,3,57.0,内田 博幸,上原 博之(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
7,14,ケイツータンカ,牡,3,53.0,谷原 柚希,清水 英克(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
8,15,カルデライト,牝,3,54.0,横山 琉人,柄崎 将寿(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
8,16,ポム,牝,3,55.0,菅原 明良,奥村 武(美浦),2503020102,2025年6月28日（土）,福島,10:45,サラ系3歳未勝利,2R,ダ1150,未勝利
