枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アーラグラシア,牝,3,55.0,C.ルメール,栗田 徹(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
1,2,エンゲルシュピール,牝,3,53.0,今村 聖奈,田村 康仁(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
2,3,ルックフォラスター,牝,3,55.0,大野 拓弥,国枝 栄(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
2,4,プレミアブルー,牡,3,54.0,石神 深道,菊川 正達(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
3,5,アリアルブラック,牡,3,57.0,木幡 巧也,久保田 貴士(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
3,6,トリクロマティック,牡,3,57.0,石川 裕紀人,菊沢 隆徳(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
4,7,マイドリームガール,牝,3,55.0,津村 明秀,大竹 正博(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
4,8,アドベントシーズン,牡,3,57.0,原 優介,畠山 吉宏(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
5,9,コンヴァージョン,牡,3,57.0,石橋 脩,上原 博之(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
5,10,ヌーヴォルミエール,牡,3,57.0,菊沢 一樹,勢司 和浩(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
6,11,デビューフライト,牝,3,55.0,菅原 明良,小島 茂之(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
6,12,ウインアレース,牡,3,57.0,柴田 大知,畠山 吉宏(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
7,13,シアトルプリンセス,牝,3,55.0,小林 凌大,石栗 龍彦(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
7,14,グレゴリオ,牡,3,57.0,戸崎 圭太,木村 哲也(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
8,15,レーヌデプレ,牝,3,55.0,荻野 極,大竹 正博(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
8,16,アンダーザライト,牡,3,57.0,丸山 元気,宮田 敬介(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
8,17,フィーユチャン,牝,3,55.0,三浦 皇成,斎藤 誠(美浦),2504020311,2025年8月2日（土）,新潟,17:55,サラ系3歳未勝利,11R,芝1600,未勝利
