枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,エイチエヌハーモニ,牡,3,54.0,佐藤 翔馬,蛯名 利弘(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
2,2,ジュンビクトワール,牡,3,57.0,荻野 極,中舘 英二(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
2,3,キョウエイセレッソ,牝,3,52.0,遠藤 汰月,中川 公成(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
3,4,ヤマニンエボルブ,牡,3,57.0,伊藤 工真,千葉 直人(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
3,5,ベルフォン,牝,3,55.0,原 優介,小手川 準(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
4,6,チェインズモーカー,牡,3,54.0,石神 深道,森 一誠(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
4,7,ベネスピラ,牡,3,57.0,三浦 皇成,鹿戸 雄一(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
5,8,レジョンデロル,牡,3,57.0,津村 明秀,加藤 征弘(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
5,9,ヴィジブルライト,牡,3,57.0,戸崎 圭太,和田 正一郎(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
6,10,ファリードゥーン,牡,3,57.0,菅原 明良,高木 登(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
6,11,ブラザービート,牡,3,57.0,内田 博幸,奥村 武(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
7,12,キタノショウリュウ,牡,3,57.0,野中 悠太郎,伊藤 伸一(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
7,13,サバイバルダッシュ,牡,3,57.0,柴田 大知,和田 雄二(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
8,14,ウインマグノリア,牡,3,57.0,菊沢 一樹,千葉 直人(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
8,15,スカイリスト,牝,3,55.0,吉田 豊,小野 次郎(美浦),2503020602,2025年7月13日（日）,福島,10:45,サラ系3歳未勝利,2R,ダ1700,未勝利
