枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,オールマイデイズ,牡,5,58.0,武藤 雅,矢嶋 大樹(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
2,2,サンセットブライト,牝,4,56.0,横山 琉人,相沢 郁(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
2,3,ラファールドール,せん,4,58.0,内田 博幸,田島 俊明(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
3,4,チザルピーノ,せん,4,58.0,R.キング,堀 宣行(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
3,5,パープルナイト,牡,5,58.0,遠藤 汰月,堀内 岳志(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
4,6,パーサヴィアランス,牡,6,58.0,菊沢 一樹,西村 真幸(栗東),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
4,7,イデアユウシン,牡,5,58.0,木幡 育也,松永 康利(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
5,8,シンビリーブ,牡,3,55.0,菅原 明良,森 秀行(栗東),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
5,9,シンリミテス,牡,6,58.0,太宰 啓介,大根田 裕之(栗東),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
6,10,トゥピ,牝,5,56.0,大野 拓弥,田村 康仁(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
6,11,タマモキャリコ,せん,4,58.0,荻野 極,宮地 貴稔(栗東),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
7,12,ライジンマル,牡,4,58.0,戸崎 圭太,竹内 正洋(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
7,13,アレスグート,牡,3,55.0,木幡 巧也,牧 光二(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
8,14,サイモンルモンド,せん,8,58.0,丸山 元気,根本 康広(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
8,15,クラウンシエンタ,牡,4,58.0,三浦 皇成,水野 貴広(美浦),2504020106,2025年7月26日（土）,新潟,15:10,麒麟山特別,6R,ダ1800,2勝
