枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,グラツィオーソ,牝,3,55.0,松岡 正海,田中 剛(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
2,2,ラルフテソーロ,牡,3,57.0,丹内 祐次,伊藤 圭三(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
3,3,マイネルアース,牡,3,54.0,橋木 太希,金成 貴史(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
3,4,ビザンティーノ,牡,3,57.0,横山 琉人,上原 佑紀(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
4,5,ジーティーララバイ,牝,3,55.0,荻野 琢真,矢作 芳人(栗東),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
4,6,ハルフロンティア,牡,3,57.0,鮫島 克駿,池添 学(栗東),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
5,7,アーロッタレット,牝,3,52.0,小林 美駒,須貝 尚介(栗東),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
5,8,ミスターボビー,牡,3,57.0,菱田 裕二,栗田 徹(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
6,9,シャドーストライク,牡,3,54.0,舟山 瑠泉,茶木 太樹(栗東),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
6,10,マンボルンバ,牡,3,57.0,横山 武史,加藤 征弘(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
7,11,トリプレーテ,牡,3,54.0,森田 誠也,武 英智(栗東),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
7,12,アックアヴィリーレ,せん,3,54.0,柴田 裕一郎,佐々木 晶三(栗東),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
8,13,サーフギャラクシー,牡,3,57.0,黛 弘人,松山 将樹(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
8,14,リバティフレイム,牡,3,57.0,斎藤 新,嘉藤 貴行(美浦),2501010303,2025年8月2日（土）,札幌,11:00,サラ系3歳未勝利,3R,ダ1700,未勝利
