枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ウインレアリゼ,牝,3,52.0,石神 深道,小手川 準(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
1,2,ガンバレベアー,牝,3,55.0,内田 博幸,千葉 直人(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
2,3,アンエクスプロード,牡,3,57.0,三浦 皇成,池上 昌和(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
2,4,アンファンテリブル,牝,3,52.0,遠藤 汰月,堀内 岳志(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
3,5,メイユウ,牡,3,57.0,石川 裕紀人,蛯名 正義(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
3,6,ヤンキーパンチ,せん,3,54.0,石田 拓郎,蛯名 利弘(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
4,7,ルージュアマリア,牝,3,55.0,菅原 明良,黒岩 陽一(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
4,8,セットオンユー,牝,3,54.0,横山 琉人,蛯名 正義(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
5,9,アシャカルーク,牡,3,57.0,横山 典弘,鈴木 伸尋(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
5,10,シャインシュシュ,牝,3,55.0,石橋 脩,小野 次郎(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
6,11,ブリリアントフレア,牝,3,51.0,谷原 柚希,松山 将樹(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
6,12,クリプトス,牡,3,57.0,戸崎 圭太,和田 勇介(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
7,13,ペイシャブギー,牝,3,55.0,菊沢 一樹,本間 忍(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
7,14,キタノショウリュウ,牡,3,57.0,野中 悠太郎,伊藤 伸一(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
8,15,プロピエダッド,牝,3,55.0,丸田 恭介,武藤 善則(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
8,16,サクラパステル,牝,3,55.0,丸山 元気,田島 俊明(美浦),2505030502,2025年6月21日（土）,東京,10:45,サラ系3歳未勝利,2R,ダ1400,未勝利
