枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,フリッパー,牡,5,58.0,松岡 正海,戸田 博文(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
2,2,トルズイーガー,牡,5,58.0,黛 弘人,伊藤 圭三(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
3,3,ブリスキー,せん,5,58.0,佐々木 大輔,堀 宣行(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
4,4,ニシノルアノーヴァ,牡,3,55.0,丹内 祐次,古賀 慎明(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
4,5,ブルーゴールド,牡,5,58.0,丸山 元気,根本 康広(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
5,6,リーゼノアール,せん,5,58.0,北村 友一,国枝 栄(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
5,7,トモジャザーン,牡,4,58.0,古川 吉洋,大根田 裕之(栗東),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
6,8,サンダーロード,牡,3,52.0,和田 陽希,杉山 晴紀(栗東),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
6,9,レッドライトニング,牡,4,55.0,舟山 瑠泉,鹿戸 雄一(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
7,10,ガラスノブルース,牡,4,58.0,横山 和生,田村 康仁(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
7,11,ローズマイスター,牡,3,51.0,小林 美駒,黒岩 陽一(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
8,12,バルティカ,牡,3,52.0,森田 誠也,高橋 亮(栗東),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
8,13,ロングウェイホーム,牡,3,55.0,武 豊,伊坂 重信(美浦),2502010808,2025年7月6日（日）,函館,13:45,サラ系3歳上500万円以下,8R,ダ1700,1勝
