枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ハクサンバード,牡,5,54.0,小崎 綾也,高橋 一哉(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
2,2,バルサムノート,牡,5,57.0,荻野 極,高野 友和(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
3,3,グレイイングリーン,牡,7,56.0,団野 大成,池江 泰寿(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
3,4,ユティタム,牡,5,57.0,丸山 元気,須貝 尚介(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
4,5,ダノンタッチダウン,せん,5,56.0,菅原 明良,堀 宣行(美浦),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
4,6,アサヒ,牡,6,55.0,野中 悠太郎,金成 貴史(美浦),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
5,7,コンバスチョン,せん,6,55.0,木幡 巧也,伊藤 圭三(美浦),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
5,8,ゴールデンシロップ,牡,7,55.0,原 優介,鈴木 慎太郎(美浦),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
6,9,フルメタルボディー,せん,5,55.0,国分 優作,清水 久詞(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
6,10,シャドウフューリー,牡,5,57.5,津村 明秀,杉山 晴紀(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
7,11,サトノカルナバル,牡,3,54.0,三浦 皇成,堀 宣行(美浦),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
7,12,カリボール,牡,9,55.0,菊沢 一樹,西村 真幸(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
8,13,リュミエールノワル,せん,6,56.0,石橋 脩,上原 佑紀(美浦),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
8,14,ベガリス,牝,5,54.0,藤懸 貴志,高橋 義忠(栗東),2505030411,2025年6月15日（日）,東京,15:30,ウッドバイン競馬場賞パラダイスステークスL,11R,芝1400,OP(L)
