枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アングレット,牝,2,55.0,岩部 純二,浅利 英明(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
1,2,エコールナヴァール,牝,2,55.0,戸崎 圭太,森 一誠(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
2,3,コパノトーマス,牡,2,55.0,原 優介,青木 孝文(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
2,4,アイファーアイドル,牡,2,55.0,野中 悠太郎,蛯名 利弘(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
3,5,リアアーテシアン,牝,2,53.0,今村 聖奈,武井 亮(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
3,6,カンレイスター,牝,2,55.0,荻野 極,矢野 英一(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
4,7,ホットゥトロット,牡,2,55.0,大野 拓弥,堀内 岳志(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
4,8,ニシノスフィンクス,牝,2,55.0,内田 博幸,深山 雅史(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
5,9,アーガイルショア,牝,2,55.0,D.レーン,安田 翔伍(栗東),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
5,10,トワニ,牝,2,55.0,団野 大成,蛯名 正義(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
6,11,トコトコリズム,牝,2,55.0,柴田 大知,粕谷 昌央(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
6,12,イトハマー,牡,2,55.0,木幡 巧也,牧 光二(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
7,13,ノブステップ,牡,2,52.0,石田 拓郎,田中 勝春(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
7,14,ランドスター,牡,2,55.0,丸田 恭介,柄崎 将寿(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
8,15,エコログロウ,牡,2,55.0,三浦 皇成,牧浦 充徳(栗東),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
8,16,ビレッジルイーザ,牝,2,55.0,岩田 望来,伊藤 圭三(美浦),2505030606,2025年6月22日（日）,東京,13:05,サラ系2歳新馬,6R,芝1400,新馬
