枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ホウオウサンサール,牡,3,57.0,菅原 明良,高木 登(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
2,2,カイブショウ,牡,3,57.0,石橋 脩,尾関 知人(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
2,3,ディースプレマシー,牡,3,57.0,木幡 巧也,牧 光二(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
3,4,サイモンカクタス,牡,3,57.0,石川 裕紀人,稲垣 幸雄(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
3,5,メイショウコウベ,牡,3,57.0,大野 拓弥,和田 勇介(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
4,6,ドラゴンバスター,せん,3,54.0,水沼 元輝,萱野 浩二(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
4,7,ウインマグノリア,牡,3,57.0,R.キング,千葉 直人(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
5,8,ナックシュバリエ,牡,3,54.0,佐藤 翔馬,杉浦 宏昭(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
5,9,ヨドノタイヨウ,牡,3,57.0,小林 凌大,小西 一男(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
6,10,クラウンハート,牡,3,57.0,横山 琉人,相沢 郁(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
6,11,ブランフォルテ,牡,3,57.0,原 優介,辻 哲英(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
7,12,タマモクリーガー,牡,3,57.0,菊沢 一樹,菊沢 隆徳(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
7,13,グランスターオー,牡,3,54.0,石田 拓郎,加藤 和宏(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
8,14,セブンスウェイ,牡,3,57.0,丸田 恭介,清水 英克(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
8,15,カフェヘニーハイ,牡,3,57.0,内田 博幸,中舘 英二(美浦),2504020204,2025年7月27日（日）,新潟,11:20,サラ系3歳未勝利,4R,ダ1800,未勝利
