枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ヒロスズラン,牝,3,52.0,柴田 裕一郎,角田 晃一(栗東),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
2,2,ローレルゼロ,牡,3,54.0,橋木 太希,高橋 康之(栗東),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
3,3,メイショウユウモウ,せん,3,57.0,秋山 稔樹,西園 正都(栗東),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
4,4,アスゴッド,牡,3,54.0,古川 奈穂,矢作 芳人(栗東),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
5,5,カービスベイ,牡,3,57.0,黛 弘人,武藤 善則(美浦),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
5,6,ゴッドテソロ,牡,3,57.0,古川 吉洋,角田 晃一(栗東),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
6,7,カネトシブレーブ,牡,3,54.0,森田 誠也,寺島 良(栗東),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
6,8,モウフブキ,牝,3,52.0,川端 海翼,松山 将樹(美浦),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
7,9,ミヤマイルス,牝,3,51.0,小林 美駒,伊藤 圭三(美浦),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
7,10,ショウナンラリー,牡,3,57.0,横山 和生,嘉藤 貴行(美浦),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
8,11,エンジェルラダー,牝,3,55.0,佐々木 大輔,木村 哲也(美浦),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
8,12,カハンガハンガ,牡,3,55.0,長浜 鴻緒,久保田 貴士(美浦),2502010403,2025年6月22日（日）,函館,10:55,サラ系3歳未勝利,3R,ダ1000,未勝利
