枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,オリビアサンライズ,牝,3,55.0,藤懸 貴志,平田 修(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
1,2,リアルサファリ,牝,3,55.0,和田 竜二,小崎 憲(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
2,3,アサガクル,牝,3,55.0,菱田 裕二,小崎 憲(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
2,4,グルーヴィデザイン,牝,3,55.0,小崎 綾也,小林 真也(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
3,5,アイムアクイーン,牝,3,55.0,田中 健,荒川 義之(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
3,6,サッカレッロ,牝,3,55.0,A.バデル,坂口 智康(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
4,7,ラテライト,牝,3,54.0,吉村 誠之助,松下 武士(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
4,8,ハイラブソング,牝,3,55.0,城戸 義政,荒川 義之(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
5,9,スーパーチャンド,牝,3,55.0,団野 大成,西村 真幸(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
5,10,エリタージュソング,牝,3,52.0,田山 旺佑,吉岡 辰弥(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
6,11,モダンレディ,牝,3,53.0,永島 まなみ,昆 貢(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
6,12,アンアルモニー,牝,3,55.0,岩田 康誠,辻野 泰之(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
7,13,ウィッティングハム,牝,3,55.0,国分 優作,石坂 公一(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
7,14,タマモマサユメ,牝,3,55.0,田口 貫太,大橋 勇樹(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
8,15,キュアフローラ,牝,3,55.0,松若 風馬,東田 明士(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
8,16,パドメ,牝,3,55.0,秋山 稔樹,高橋 康之(栗東),2507030102,2025年7月26日（土）,中京,10:10,サラ系3歳未勝利,2R,ダ1800,未勝利
