枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,フェスティヴイリス,牝,3,51.0,谷原 柚希,清水 英克(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
1,2,ワンダーカフェ,牝,3,55.0,菅原 明良,古賀 慎明(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
2,3,フライエフェクト,牝,3,52.0,石神 深道,小野 次郎(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
2,4,テンペストヒロイン,牝,3,52.0,鷲頭 虎太,堀内 岳志(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
3,5,キャナルクルーズ,牝,3,55.0,嶋田 純次,大竹 正博(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
3,6,ニシノヒミチュ,牝,3,55.0,杉原 誠人,伊藤 大士(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
4,7,ライラックダンサー,牝,3,55.0,横山 琉人,矢嶋 大樹(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
4,8,アユツリー,牝,3,55.0,田辺 裕信,久保田 貴士(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
5,9,バレドラパン,牝,3,55.0,丸田 恭介,奥村 武(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
5,10,ヴィクトリアランド,牝,3,55.0,木幡 巧也,萩原 清(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
6,11,ジェンダアネモス,牝,3,55.0,菊沢 一樹,伊坂 重信(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
6,12,イオリ,牝,3,52.0,佐藤 翔馬,伊藤 圭三(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
7,13,カフェアリス,牝,3,55.0,江田 照男,柄崎 将寿(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
7,14,オーセンティアン,牝,3,55.0,荻野 極,高橋 文雅(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
8,15,ロンドンキッド,牝,3,52.0,石田 拓郎,菊川 正達(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
8,16,ミスベレザ,牝,3,55.0,津村 明秀,加藤 征弘(美浦),2503020403,2025年7月6日（日）,福島,11:15,サラ系3歳未勝利,3R,芝1200,未勝利
