枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,イエデゴロゴロ,牝,4,56.0,太宰 啓介,秋山 真一郎(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
1,2,ガンマジーティーピ,牡,3,55.0,武 豊,渡辺 薫彦(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
2,3,リアルクィーン,牝,3,53.0,幸 英明,石坂 公一(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
2,4,サンマルノヴェル,牡,3,55.0,田口 貫太,大橋 勇樹(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
3,5,テーオーミリカン,牡,3,55.0,藤岡 佑介,宮 徹(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
3,6,ユーヴェリア,牝,4,56.0,水口 優也,宮本 博(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
4,7,テーオースミス,牡,5,58.0,松若 風馬,藤野 健太(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
4,8,ブライテン,牝,5,53.0,和田 陽希,高橋 亮(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
5,9,ラファル,牡,3,55.0,岩田 望来,田中 克典(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
5,10,アンズアメ,牝,3,53.0,松山 弘平,高柳 大輔(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
6,11,バヤシーフェイス,牡,3,55.0,団野 大成,西園 翔太(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
6,12,マテンロウミラクル,牡,4,57.0,高杉 吏麒,佐々木 晶三(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
7,13,ポンピエ,牡,4,58.0,鮫島 克駿,西園 正都(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
7,14,チアフルヴォイス,牝,4,56.0,小沢 大仁,坂口 智康(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
8,15,ワイルドブッター,牡,3,54.0,吉村 誠之助,武 英智(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
8,16,グリーズマン,せん,4,58.0,斎藤 新,小栗 実(栗東),2509030112,2025年6月7日（土）,阪神,16:15,サラ系3歳上500万円以下,12R,ダ1400,1勝
