枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,グレイスフルマーチ,牡,3,55.0,丹内 祐次,中村 直也(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
2,2,ピリカサンライズ,牝,3,50.0,小林 美駒,牧浦 充徳(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
3,3,タマモジャスミン,牝,3,50.0,森田 誠也,大橋 勇樹(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
4,4,スノーホルンロード,せん,6,55.0,舟山 瑠泉,清水 英克(美浦),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
5,5,スパークインザアイ,せん,8,58.0,横山 琉人,小島 茂之(美浦),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
6,6,シーリュウシー,牡,4,58.0,鮫島 克駿,岡田 稲男(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
6,7,ニシノブレイゼスト,牡,3,55.0,池添 謙一,高木 登(美浦),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
7,8,リアライズカミオン,牡,3,55.0,R.キング,堀 宣行(美浦),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
7,9,ファイヤーウィップ,牡,4,57.0,松本 大輝,吉田 直弘(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
8,10,ララエキリーブル,牡,3,55.0,古川 吉洋,坂口 智康(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
8,11,ハイケンス,牡,4,58.0,佐々木 大輔,今野 貞一(栗東),2501010308,2025年8月2日（土）,札幌,13:50,サラ系3歳上500万円以下,8R,ダ1700,1勝
