枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アイヲツグモノ,牝,5,56.0,鮫島 良太,牧浦 充徳(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
2,2,インプロバイザー,牡,6,58.0,松若 風馬,東田 明士(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
3,3,ロードマイライフ,牡,4,58.0,小沢 大仁,杉山 晴紀(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
4,4,フーコサンライズ,牝,4,56.0,松山 弘平,加藤 公太(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
5,5,コーパスクリスティ,牡,5,58.0,亀田 温心,佐藤 悠太(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
6,6,システムリブート,牡,5,58.0,高杉 吏麒,佐藤 悠太(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
7,7,ソングオブライフ,牡,4,58.0,幸 英明,森田 直行(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
7,8,ベンガン,牡,8,58.0,国分 優作,千田 輝彦(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
8,9,ミッキーチャレンジ,牡,6,58.0,角田 大和,中内田 充正(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
8,10,メイショウピース,牝,5,56.0,坂井 瑠星,高橋 亮(栗東),2510020312,2025年7月5日（土）,小倉,16:15,フィリピントロフィー,12R,芝1200,2勝
