枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,アルデツヨシ,せん,3,57.0,M.ディー,田中 剛(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
1,2,ユースフルネス,牡,3,54.0,佐藤 翔馬,小野 次郎(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
2,3,ブラザービート,牡,3,57.0,内田 博幸,奥村 武(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
2,4,ファイアーワークス,牡,3,57.0,杉原 誠人,加藤 征弘(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
3,5,クックパイン,牡,3,57.0,D.レーン,堀 宣行(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
3,6,ブルージャイアント,牡,3,57.0,原 優介,蛯名 正義(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
4,7,アイスフィールド,牡,3,54.0,水沼 元輝,西田 雄一郎(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
4,8,ホークライト,せん,3,57.0,岩田 望来,中舘 英二(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
5,9,ロジピエルフ,牡,3,57.0,野中 悠太郎,稲垣 幸雄(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
5,10,セイスイミリオン,牡,3,54.0,遠藤 汰月,堀内 岳志(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
6,11,マブアンドフェール,牡,3,57.0,津村 明秀,古賀 慎明(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
6,12,クリスティテソーロ,牡,3,57.0,大野 拓弥,畠山 吉宏(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
7,13,ダブルメッセージ,牡,3,57.0,石川 裕紀人,和田 正一郎(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
7,14,レイネイル,牝,3,55.0,木幡 巧也,稲垣 幸雄(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
8,15,エマージェンス,牡,3,57.0,戸崎 圭太,堀内 岳志(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
8,16,ミヤビバエル,牡,3,54.0,石神 深道,高橋 文雅(美浦),2505030603,2025年6月22日（日）,東京,11:15,サラ系3歳未勝利,3R,ダ2100,未勝利
