枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ショウナンバジャラ,牡,3,57.0,岩田 康誠,高野 友和(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
2,2,タイセイルシエル,牡,3,57.0,幸 英明,松下 武士(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
3,3,アロガントシェイム,牝,3,55.0,秋山 稔樹,杉山 佳明(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
3,4,ワンダーエルピス,牝,3,51.0,河原田 菜々,牧田 和弥(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
4,5,イダイ,牡,3,54.0,田山 旺佑,庄野 靖志(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
4,6,パルジファル,牡,3,57.0,小沢 大仁,吉村 圭司(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
5,7,メイショウトサンコ,牡,3,57.0,角田 大和,飯田 祐史(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
5,8,サトノスピカ,牝,3,55.0,団野 大成,須貝 尚介(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
6,9,オーバースタンド,牡,3,57.0,松若 風馬,小崎 憲(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
6,10,レッドサジェス,牡,3,56.0,吉村 誠之助,清水 久詞(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
7,11,デルタフォー,牡,3,56.0,高杉 吏麒,藤岡 健一(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
7,12,メイショウクメハチ,牡,3,57.0,藤懸 貴志,荒川 義之(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
8,13,エリカマルセイユ,牝,3,55.0,田口 貫太,友道 康夫(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
8,14,マジェスティルール,牡,3,55.0,永島 まなみ,荒川 義之(栗東),2507030111,2025年7月26日（土）,中京,17:45,サラ系3歳未勝利,11R,芝2000,未勝利
