枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ロイヤルウィル,牝,3,55.0,松山 弘平,加藤 公太(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
2,2,エイシンクァンタム,牡,3,57.0,小沢 大仁,今野 貞一(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
2,3,ヴノ,牡,3,57.0,幸 英明,野中 賢二(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
3,4,スイモアマイモ,牝,3,54.0,高杉 吏麒,藤岡 健一(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
3,5,フリットフライ,牡,3,57.0,角田 大和,長谷川 浩大(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
4,6,ローレルランウェイ,牝,3,55.0,太宰 啓介,昆 貢(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
4,7,コトリノウタウウタ,牝,3,55.0,田口 貫太,庄野 靖志(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
5,8,アナベルデアモンテ,牡,3,57.0,川須 栄彦,千田 輝彦(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
5,9,ウインレオネッサ,牝,3,52.0,田山 旺佑,長谷川 浩大(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
6,10,ダーカザンブラック,牝,3,55.0,国分 優作,坂口 智康(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
6,11,モズレイラココナ,牝,3,54.0,吉村 誠之助,杉山 佳明(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
7,12,ベルヴィヴァン,牝,3,55.0,団野 大成,西村 真幸(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
7,13,ショウナンナスカ,牡,3,57.0,藤懸 貴志,畑端 省吾(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
8,14,パープルパライソ,牡,3,57.0,坂井 瑠星,吉村 圭司(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
8,15,カフジキームン,牝,3,55.0,鮫島 良太,河嶋 宏樹(栗東),2510020107,2025年6月28日（土）,小倉,13:25,サラ系3歳未勝利,7R,芝1200,未勝利
