枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ダノンストラーダ,牡,4,58.0,杉原 誠人,国枝 栄(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
2,2,ディズレーリ,せん,5,58.0,内田 博幸,池上 昌和(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
2,3,ヘインズポイント,牡,4,58.0,菅原 明良,高木 登(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
3,4,ブレットフライ,牡,6,58.0,小林 凌大,萱野 浩二(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
3,5,デリシュレーヌ,牝,7,54.0,今村 聖奈,高橋 文雅(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
4,6,レッドエウロス,せん,3,55.0,大野 拓弥,田中 博康(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
4,7,シルバーニース,牝,5,56.0,菊沢 一樹,田村 康仁(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
5,8,カージオイド,牡,3,55.0,木幡 巧也,黒岩 陽一(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
5,9,マリンバンカー,牡,4,58.0,丸田 恭介,南田 美知雄(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
6,10,クニノハッピー,牡,3,55.0,横山 琉人,田中 剛(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
6,11,プライベートアイズ,牡,3,55.0,荻野 極,萩原 清(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
7,12,ネオシルバー,牡,4,58.0,田辺 裕信,小西 一男(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
7,13,ブレトワルダ,牡,3,55.0,津村 明秀,新開 幸一(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
8,14,パッセアジル,牡,4,58.0,石川 裕紀人,千葉 直人(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
8,15,ルージュマローネ,牝,3,53.0,三浦 皇成,栗田 徹(美浦),2503020512,2025年7月12日（土）,福島,16:30,サラ系3歳上500万円以下,12R,ダ1700,1勝
