枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,イグニス,牡,4,60.0,石神 深一,久保田 貴士(美浦),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
2,2,ゴールデンスロープ,せん,4,60.0,大江原 圭,小笠 倫弘(美浦),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
3,3,オステリア,牡,6,60.0,高田 潤,宮本 博(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
4,4,メイショウカゲカツ,牡,6,60.0,難波 剛健,西園 正都(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
5,5,ナムラドーギー,牡,4,60.0,五十嵐 雄祐,石栗 龍彦(美浦),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
6,6,サンダーアラート,せん,4,60.0,上野 翔,田中 博康(美浦),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
6,7,テイエムデンセツ,牡,4,57.0,井上 敏樹,鈴木 孝志(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
7,8,デザートスター,せん,6,60.0,小牧 加矢太,笹田 和秀(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
7,9,タマモエース,牡,6,60.0,小野寺 祐太,宮地 貴稔(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
8,10,ロードプレジール,牡,7,60.0,西谷 誠,中内田 充正(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
8,11,カズラポニアン,牡,6,57.0,坂口 智康,高橋 一哉(栗東),2509030201,2025年6月8日（日）,阪神,9:50,サラ系障害3歳上未勝利,1R,,未勝利
