枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,オオツカ,牡,2,53.0,永島 まなみ,大久保 龍志(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
2,2,バンブトンコール,牡,2,55.0,亀田 温心,佐藤 悠太(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
3,3,フルフィルメント,牝,2,55.0,幸 英明,宮地 貴稔(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
4,4,マルーンドライブ,牡,2,55.0,田口 貫太,庄野 靖志(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
4,5,ロードフィレール,牡,2,54.0,吉村 誠之助,吉岡 辰弥(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
5,6,ナリタエスペランサ,牡,2,55.0,和田 竜二,福永 祐一(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
5,7,リアライズルミナス,牝,2,55.0,松山 弘平,橋口 慎介(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
6,8,ベレシート,牡,2,55.0,北村 友一,斉藤 崇史(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
6,9,パトローナス,牡,2,55.0,坂井 瑠星,高橋 亮(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
7,10,リアライズブラーヴ,牡,2,55.0,川田 将雅,杉山 晴紀(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
7,11,ゴーゴーパワー,牡,2,55.0,川須 栄彦,井上 智史(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
8,12,ルートサーティーン,牡,2,55.0,岩田 康誠,辻野 泰之(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
8,13,ハクアイタワー,牡,2,54.0,高杉 吏麒,今野 貞一(栗東),2510020805,2025年7月20日（日）,小倉,12:25,サラ系2歳新馬,5R,芝1800,新馬
