枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ウンブライル,牝,5,54.0,石川 裕紀人,木村 哲也(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
2,2,シングザットソング,牝,5,55.0,三浦 皇成,高野 友和(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
3,3,グランスラムアスク,牝,6,51.0,吉田 豊,矢作 芳人(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
3,4,フィールシンパシー,牝,6,54.0,横山 琉人,小島 茂之(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
4,5,アスコルティアーモ,牝,5,53.0,荻野 極,林 徹(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
4,6,エリカヴィータ,牝,6,52.0,丸山 元気,国枝 栄(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
5,7,カナテープ,牝,6,53.0,大野 拓弥,堀 宣行(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
5,8,ラヴェル,牝,5,56.5,津村 明秀,矢作 芳人(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
6,9,ミアネーロ,牝,4,55.5,M.ディー,林 徹(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
6,10,ウインエーデル,牝,5,52.0,原 優介,吉田 直弘(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
7,11,タガノエルピーダ,牝,4,54.0,団野 大成,斉藤 崇史(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
7,12,セキトバイースト,牝,4,55.5,浜中 俊,四位 洋文(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
8,13,カニキュル,牝,4,52.0,戸崎 圭太,菊沢 隆徳(美浦),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
8,14,ラヴァンダ,牝,4,54.0,岩田 望来,中村 直也(栗東),2505030611,2025年6月22日（日）,東京,15:45,府中牝馬ステークスGIII,11R,芝1800,Ｇ３
