枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,マリオロード,牡,6,55.0,幸 英明,安達 昭夫(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
2,2,タイセイドレフォン,牡,6,56.0,田口 貫太,西村 真幸(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
3,3,サトノフェニックス,牡,4,57.0,和田 竜二,西園 正都(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
4,4,リューベック,牡,6,55.0,岩田 望来,須貝 尚介(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
4,5,パラシュラーマ,牡,5,56.0,高杉 吏麒,浜田 多実雄(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
5,6,シンフォーエバー,牡,3,53.0,川田 将雅,森 秀行(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
5,7,サンデーファンデー,牡,5,58.5,松山 弘平,東田 明士(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
6,8,エナハツホ,牝,6,52.0,藤懸 貴志,吉田 直弘(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
6,9,ザイツィンガー,牡,9,54.0,小崎 綾也,牧田 和弥(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
7,10,レアンダー,牡,4,51.0,永島 まなみ,大根田 裕之(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
7,11,ヴァンヤール,牡,7,58.0,M.デムーロ,庄野 靖志(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
8,12,ダブルハートボンド,牝,4,54.0,坂井 瑠星,大久保 龍志(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
8,13,タッチウッド,牡,5,56.0,吉村 誠之助,武 幸四郎(栗東),2509030311,2025年6月14日（土）,阪神,15:35,三宮ステークス,11R,ダ1800,ｵｰﾌﾟﾝ
