枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ナイトインロンドン,牡,5,56.0,和田 竜二,大竹 正博(美浦),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
2,2,バロッサヴァレー,牝,5,53.0,岩田 望来,高野 友和(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
3,3,タガノデュード,牡,4,57.0,高杉 吏麒,宮 徹(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
4,4,イヤサカ,牝,7,53.0,酒井 学,天間 昭一(美浦),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
5,5,オールセインツ,牡,4,57.0,坂井 瑠星,友道 康夫(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
5,6,アクアヴァーナル,牝,4,54.0,吉村 誠之助,四位 洋文(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
6,7,アスターブジエ,牡,5,56.0,M.デムーロ,中竹 和也(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
6,8,エメヴィベール,牡,6,53.0,松若 風馬,宮地 貴稔(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
7,9,レッドヴェロシティ,牡,7,56.0,杉原 誠人,木村 哲也(美浦),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
7,10,オーロラエックス,牝,4,55.0,松山 弘平,杉山 晴紀(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
8,11,ガジュノリ,牝,4,54.0,幸 英明,尾形 和幸(美浦),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
8,12,ヴェルテンベルク,牡,5,55.0,団野 大成,宮本 博(栗東),2509030510,2025年6月21日（土）,阪神,15:01,ストークステークス,10R,芝2200,3勝
