枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,チェンジオブハート,牡,3,54.0,舟山 瑠泉,田中 博康(美浦),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
1,2,ファリア,牡,3,54.0,古川 奈穂,土田 稔(美浦),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
2,3,フリアフロリダ,牝,3,54.0,佐々木 大輔,小栗 実(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
2,4,ダークメモリー,牝,3,54.0,松本 大輝,田中 克典(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
3,5,ロードステイタス,牡,3,57.0,丹内 祐次,四位 洋文(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
3,6,キョウエイレッド,牝,3,52.0,柴田 裕一郎,武市 康男(美浦),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
4,7,フィリグラン,牝,3,55.0,横山 武史,森田 直行(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
4,8,ブラヴォケラトプス,牡,3,53.0,小林 美駒,辻 哲英(美浦),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
5,9,エムティキング,牡,3,57.0,松岡 正海,小野 次郎(美浦),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
5,10,セイルロケット,牡,3,54.0,和田 陽希,橋口 慎介(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
6,11,ブロンドエール,牝,3,55.0,鮫島 克駿,中村 直也(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
6,12,テキサスツイスター,牡,3,57.0,武 豊,須貝 尚介(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
7,13,ビリオネアボーイ,牡,3,57.0,藤岡 佑介,新谷 功一(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
7,14,ウインコンパス,牡,3,57.0,黛 弘人,西園 正都(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
8,15,ラブカマクフィー,牝,3,55.0,吉田 隼人,田島 俊明(美浦),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
8,16,ルブリアン,牡,3,54.0,鷲頭 虎太,佐々木 晶三(栗東),2502011003,2025年7月13日（日）,函館,10:55,サラ系3歳未勝利,3R,芝1200,未勝利
