枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,メモリーグラス,牡,5,58.0,三浦 皇成,松永 康利(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
2,2,モリノセピア,牡,4,58.0,丸山 元気,鈴木 伸尋(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
2,3,アパッシメント,牡,3,55.0,R.キング,堀 宣行(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
3,4,パルプフィクション,牝,4,56.0,大野 拓弥,飯田 祐史(栗東),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
3,5,スペキオサレジーナ,牝,5,56.0,荻野 極,森 一誠(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
4,6,ヴェルトラウム,牡,4,58.0,武藤 雅,西田 雄一郎(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
4,7,アルジェンタージョ,牝,4,56.0,木幡 巧也,伊藤 圭三(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
5,8,ジェイエルバルカー,牡,5,58.0,小林 凌大,小西 一男(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
5,9,ノットファウンド,牝,5,56.0,C.ルメール,国枝 栄(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
6,10,シリウス,牡,4,58.0,石川 裕紀人,佐藤 悠太(栗東),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
6,11,コスモマルーン,牝,5,56.0,今村 聖奈,土田 稔(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
7,12,ダズリングダンス,せん,5,58.0,川須 栄彦,小椋 研介(栗東),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
7,13,ストリンジェンド,牡,5,58.0,内田 博幸,加藤 公太(栗東),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
8,14,オーロラアーク,牝,6,56.0,菊沢 一樹,石栗 龍彦(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
8,15,ヤマメキング,牡,3,55.0,戸崎 圭太,田島 俊明(美浦),2504020208,2025年7月27日（日）,新潟,16:25,出雲崎特別,8R,ダ1200,2勝
