枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,リーゼントジャンボ,牡,7,58.0,上野 翔,小手川 準(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
2,2,クラッシファイド,牡,4,58.0,石川 裕紀人,黒岩 陽一(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
3,3,タイセイアーサー,牡,7,58.0,原 優介,青木 孝文(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
4,4,ユイノレクター,牡,3,54.0,吉田 豊,竹内 正洋(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
5,5,スノーディーヴァ,牝,4,56.0,長浜 鴻緒,深山 雅史(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
5,6,ニヴルヘイム,牡,3,54.0,戸崎 圭太,栗田 徹(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
6,7,レッドバンデ,牡,3,54.0,佐々木 大輔,大竹 正博(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
6,8,サンセットビュー,牝,4,56.0,D.レーン,新谷 功一(栗東),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
7,9,サトノパトリオット,牡,3,54.0,C.ルメール,木村 哲也(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
7,10,アースブレイブ,せん,8,58.0,丸田 恭介,粕谷 昌央(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
8,11,コーチェラバレー,牡,3,54.0,M.ディー,安田 翔伍(栗東),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
8,12,ズイウンゴサイ,牡,4,58.0,丹内 祐次,武市 康男(美浦),2505030109,2025年6月7日（土）,東京,14:35,稲城特別,9R,芝2400,1勝
