枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ビーコ,牝,3,53.0,木幡 初也,竹内 正洋(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
1,2,アトリウムチャペル,牝,4,56.0,D.レーン,浅利 英明(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
2,3,エポカスピーガ,牝,3,53.0,江田 照男,田中 剛(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
2,4,アルプスオジョー,牝,4,56.0,小林 凌大,小西 一男(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
3,5,エスグラシア,牝,6,53.0,水沼 元輝,加藤 和宏(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
3,6,サブアトミック,牝,3,53.0,木幡 巧也,伊藤 圭三(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
4,7,エンプレスフレーム,牝,3,53.0,原 優介,上原 博之(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
4,8,シュレン,牝,3,52.0,横山 琉人,千葉 直人(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
5,9,アイアンソリッド,牝,3,53.0,菅原 明良,本間 忍(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
5,10,ブルスケッタ,牝,4,56.0,菊沢 一樹,小手川 準(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
6,11,ミスヨシゼン,牝,4,56.0,石橋 脩,本間 忍(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
6,12,パラサイコロジー,牝,3,53.0,大野 拓弥,新開 幸一(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
7,13,サードウインド,牝,3,53.0,津村 明秀,西田 雄一郎(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
7,14,ルージュナリッシュ,牝,3,53.0,M.ディー,国枝 栄(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
8,15,ユニヴェールアン,牝,4,53.0,石田 拓郎,中川 公成(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
8,16,モーニングマジック,牝,3,53.0,三浦 皇成,武藤 善則(美浦),2505030312,2025年6月14日（土）,東京,16:30,サラ系3歳上500万円以下,12R,ダ1400,1勝
