枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,サンマルグレイト,牡,5,60.0,大江原 圭,佐藤 吉勝(美浦),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
2,2,マテンロウジョイ,牡,5,60.0,西谷 誠,四位 洋文(栗東),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
3,3,クラップサンダー,牡,6,60.0,黒岩 悠,牧田 和弥(栗東),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
4,4,アルマーザアミール,牡,4,60.0,小牧 加矢太,斉藤 崇史(栗東),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
5,5,テイエムナイスラン,牡,6,57.0,土田 真翔,石栗 龍彦(美浦),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
5,6,ニシノパプルブリリ,牝,5,58.0,伴 啓太,加藤 和宏(美浦),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
6,7,ドンカルロ,牡,5,60.0,小野寺 祐太,高柳 大輔(栗東),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
6,8,ラエール,牝,6,58.0,上野 翔,土田 稔(美浦),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
7,9,シホノスペランツァ,牡,6,60.0,高田 潤,寺島 良(栗東),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
7,10,インディゴブラック,せん,6,62.0,小坂 忠士,奥村 豊(栗東),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
8,11,ヒルズカーン,牡,5,60.0,草野 太郎,松永 康利(美浦),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
8,12,ゴールドブリーズ,牡,7,60.0,石神 深一,深山 雅史(美浦),2509030501,2025年6月21日（土）,阪神,10:01,サラ系障害3歳上オープン,1R,,ｵｰﾌﾟﾝ
