枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,テーオーヴァルナイ,牝,3,55.0,岩田 望来,浜田 多実雄(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
1,2,アンピュルシオン,牝,3,54.0,吉村 誠之助,庄野 靖志(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
2,3,タガノグラウス,牝,3,52.0,田山 旺佑,中尾 秀正(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
2,4,シンゼンマルノスケ,牡,3,57.0,城戸 義政,荒川 義之(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
3,5,タイプツービー,牝,3,55.0,団野 大成,斉藤 崇史(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
3,6,メイショウサトノヒ,牡,3,57.0,田口 貫太,長谷川 浩大(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
4,7,キーガッツ,牡,3,57.0,長岡 禎仁,杉山 佳明(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
4,8,ステラノヴァ,牡,3,56.0,高杉 吏麒,千田 輝彦(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
5,9,メイショウルーチェ,牝,3,53.0,永島 まなみ,飯田 祐史(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
5,10,フェリスチカ,牝,3,53.0,今村 聖奈,佐藤 悠太(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
6,11,テーオーリップマン,牡,3,57.0,松若 風馬,藤野 健太(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
6,12,ナムラパール,牝,3,55.0,田中 健,荒川 義之(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
7,13,ランドプリメーロ,牡,3,57.0,和田 竜二,安達 昭夫(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
7,14,サウンドアンフィニ,牝,3,51.0,河原田 菜々,安達 昭夫(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
8,15,シュテルンビルト,牡,3,57.0,松山 弘平,森田 直行(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
8,16,ウルスクローム,牡,3,57.0,幸 英明,大橋 勇樹(栗東),2509030503,2025年6月21日（土）,阪神,11:05,サラ系3歳未勝利,3R,ダ1200,未勝利
