枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,タイキクロニクル,牡,3,54.0,和田 陽希,高野 友和(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
2,2,ラウニウ,牝,3,55.0,横山 武史,牧田 和弥(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
3,3,コスモマガラニカ,牡,3,57.0,丹内 祐次,加藤 士津八(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
3,4,ラースアルアイン,牡,3,57.0,黛 弘人,中川 公成(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
4,5,ドゥラエテルノ,牡,3,57.0,浜中 俊,武 幸四郎(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
4,6,ゴールドサニーデイ,牝,3,52.0,小林 美駒,渡辺 薫彦(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
5,7,セブンスプリングス,せん,3,54.0,鷲頭 虎太,中村 直也(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
5,8,レディオンステージ,牝,3,55.0,荻野 琢真,西園 正都(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
6,9,ウインキララ,牝,3,55.0,佐々木 大輔,鹿戸 雄一(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
6,10,テンフレッシュ,牝,3,55.0,斎藤 新,田村 康仁(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
7,11,デルマケセラセラ,牝,3,55.0,横山 典弘,小野 次郎(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
7,12,フィエールガール,牝,3,52.0,森田 誠也,土田 稔(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
8,13,チリーゴールド,牝,3,52.0,柴田 裕一郎,深山 雅史(美浦),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
8,14,オースミストロング,牡,3,57.0,古川 吉洋,高橋 亮(栗東),2501010106,2025年7月26日（土）,札幌,12:50,サラ系3歳未勝利,6R,芝1800,未勝利
