枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,バトゥカーダ,牡,2,55.0,川須 栄彦,安達 昭夫(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
1,2,グリッタードール,牝,2,55.0,田口 貫太,大橋 勇樹(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
2,3,フリッシュ,牡,2,55.0,松若 風馬,平田 修(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
2,4,マクアケ,牡,2,54.0,吉村 誠之助,杉山 佳明(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
3,5,テーオーグレーザー,牡,2,54.0,高杉 吏麒,藤岡 健一(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
3,6,ダイコクヤタエモン,牡,2,55.0,M.デムーロ,牧 光二(美浦),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
4,7,キンダープンシュ,牝,2,55.0,坂井 瑠星,大久保 龍志(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
4,8,ミトノリン,牝,2,55.0,国分 優作,前川 恭子(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
5,9,ルパピヨンブラン,牝,2,55.0,川又 賢治,杉山 佳明(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
5,10,サンブル,牡,2,52.0,田山 旺佑,浜田 多実雄(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
6,11,ルファーダ,牡,2,55.0,幸 英明,大根田 裕之(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
6,12,ピエナオルカ,牡,2,51.0,河原田 菜々,谷 潔(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
7,13,クリノアトレ,牡,2,55.0,菱田 裕二,高橋 義忠(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
7,14,シュテフィ,牝,2,55.0,松山 弘平,牧田 和弥(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
8,15,スマイルガーデン,牝,2,55.0,小沢 大仁,西村 真幸(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
8,16,メッチャエエヤン,牡,2,55.0,和田 竜二,宮 徹(栗東),2509030606,2025年6月22日（日）,阪神,12:55,サラ系2歳新馬,6R,ダ1200,新馬
