枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,トルーティクス,牡,3,57.0,荻野 極,尾関 知人(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
1,2,ニシノプロテア,牡,3,57.0,野中 悠太郎,武市 康男(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
2,3,ラントレイル,牡,3,57.0,木幡 巧也,牧 光二(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
2,4,マルリンモンロー,牝,3,55.0,小林 脩斗,青木 孝文(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
3,5,ナックエルドラド,牡,3,57.0,吉田 豊,小野 次郎(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
3,6,サバイバルナイン,牝,3,52.0,土田 真翔,和田 雄二(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
4,7,マルチタスク,牡,3,56.0,横山 琉人,相沢 郁(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
4,8,カイトヴィント,牡,3,54.0,石神 深道,和田 雄二(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
5,9,イトウ,牡,3,57.0,菅原 明良,高柳 瑞樹(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
5,10,フライハイ,牡,3,57.0,菊沢 一樹,中川 公成(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
6,11,ヒロノビックバン,牡,3,54.0,石田 拓郎,蛯名 利弘(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
6,12,ルージュメアート,牝,3,55.0,大野 拓弥,高柳 瑞樹(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
7,13,ノーブルジェネシス,牡,3,57.0,津村 明秀,千葉 直人(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
7,14,クレヨンポップ,牡,3,57.0,武藤 雅,水野 貴広(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
8,15,ブルージャイアント,牡,3,57.0,原 優介,蛯名 正義(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
8,16,カサビセンス,牝,3,55.0,団野 大成,加藤 士津八(美浦),2505030402,2025年6月15日（日）,東京,10:25,サラ系3歳未勝利,2R,ダ2100,未勝利
