枠番,馬番,馬名,性別,年齢,斤量,騎手,調教師,race_id,日付,場所,発走時刻,レース名,レース番号,距離,クラス名
1,1,ソランチャン,牝,3,55.0,丸田 恭介,小手川 準(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
1,2,ユキノホワイト,牝,3,55.0,石橋 脩,小野 次郎(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
2,3,ラムコーク,牝,3,55.0,戸崎 圭太,田中 博康(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
2,4,ガジュノリホワイト,牡,3,57.0,M.ディー,尾形 和幸(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
3,5,エンゲルシュピール,牝,3,55.0,田辺 裕信,田村 康仁(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
3,6,フィーユチャン,牝,3,55.0,三浦 皇成,斎藤 誠(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
4,7,コスタヴェルデ,牝,3,55.0,荻野 極,鹿戸 雄一(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
4,8,ロジアンドモルタル,牡,3,57.0,嶋田 純次,大竹 正博(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
5,9,ポタリング,せん,3,57.0,江田 照男,武藤 善則(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
5,10,スターリーナイト,牝,3,55.0,D.レーン,蛯名 正義(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
6,11,テンフレッシュ,牝,3,55.0,菅原 明良,田村 康仁(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
6,12,テンドリームガール,牝,3,55.0,津村 明秀,矢野 英一(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
7,13,ジャサルディア,牝,3,55.0,C.ルメール,萩原 清(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
7,14,ノーブルライナー,牡,3,57.0,川田 将雅,中川 公成(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
8,15,マイネルゲミュート,牡,3,54.0,石神 深道,清水 英克(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
8,16,タイキブライトン,牡,3,57.0,内田 博幸,萱野 浩二(美浦),2505030504,2025年6月21日（土）,東京,11:45,サラ系3歳未勝利,4R,芝1600,未勝利
